timestamp,Open,High,Low,Close,Volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
07/12/18,91.18,96.9,82.07,93.05,1030073.585,1.54423E+12,90499447.34,307599,512506.9684,45045165.34,0
08/12/18,93.06,98,84.55,90.38,698217.1253,1.54431E+12,63224518.55,228982,357487.0789,32388503.05,0
09/12/18,90.39,98.7,88.63,93.26,520519.3602,1.5444E+12,48533111.85,158700,269537.2222,25120191,0
10/12/18,93.26,95.21,88.11,89.91,408573.0293,1.54449E+12,37180525.46,119278,203916.3523,18552000.12,0
11/12/18,89.88,91.65,85.83,87.76,339991.8425,1.54457E+12,30055007.22,104079,176249.023,15587578.17,0
12/12/18,87.77,91.31,86.63,89.41,285436.0403,1.54466E+12,25500398.93,86407,140538.7062,12555016.96,0
13/12/18,89.39,90.71,84.71,86.34,331218.3008,1.54475E+12,29089359.83,94842,165833.7329,14570456.25,0
14/12/18,86.35,87.25,82.2,83.82,318003.7343,1.54483E+12,27041687.8,102917,163056.1173,13866423.32,0
15/12/18,83.82,85,81.79,83.76,217360.6578,1.54492E+12,18169124,83696,112417.155,9399655.753,0
16/12/18,83.75,87.64,83.73,84.67,241366.7631,1.545E+12,20783723.69,78098,122970.7581,10586916.04,0
17/12/18,84.68,97,84.4,94.02,472252.2339,1.54509E+12,42965553.42,156319,253291.0476,23061523.3,0
18/12/18,94.03,101.3,91.34,100.39,529946.7918,1.54518E+12,50202945.79,173951,276927.0328,26305895.17,0
19/12/18,100.39,107.55,97.75,98.74,827748.591,1.54526E+12,84862730.23,258340,410278.1552,42042979.41,0
20/12/18,98.73,116,97.88,114.05,859612.5721,1.54535E+12,93128082.55,272100,435953.3701,47118640.38,0
21/12/18,113.71,118,104.76,107.69,666048.7179,1.54544E+12,74510414.59,242389,329476.2475,36898334.87,0
22/12/18,107.67,115.5,105.38,115.2,405672.8312,1.54552E+12,44814571.61,159158,205365.4186,22693637.86,0
23/12/18,115.18,131.94,114.91,129.03,936094.1049,1.54561E+12,118250392.6,302293,471552.2307,59521574.56,0
24/12/18,129.03,157.67,128.8,138.03,1319609.817,1.5457E+12,190137361.1,426763,661539.1635,95340364.83,0
25/12/18,138.01,139.26,119.68,127.6,1076164.128,1.54578E+12,136600862,328349,533800.5341,67748386.43,0
26/12/18,127.61,135.32,122.51,129.35,794834.056,1.54587E+12,102196717.4,258222,404012.0787,51948808.11,0
27/12/18,129.35,131.09,111.22,113.8,752177.9011,1.54596E+12,90456912.89,230428,395194.1593,47373739.42,0
28/12/18,113.75,136.66,111.87,135.3,894454.1905,1.54604E+12,111865576.5,248671,451231.2527,56341444.48,0
29/12/18,135.3,145.42,128.5,132.89,1006654.498,1.54613E+12,136479145.9,291165,504750.9175,68468604.56,0
30/12/18,133,139,127.03,137.77,704259.4161,1.54621E+12,94804050.49,232606,357472.2034,48147201.07,0
31/12/18,137.81,138.66,128.7,131.45,484604.8396,1.5463E+12,64763118.12,157669,237701.0934,31797244.18,0
01/01/19,131.45,140.67,130,139.1,401776.888,1.54639E+12,54280385.6,125799,204877.271,27658986.55,0
02/01/19,139.1,155.37,137.76,152.01,941486.3152,1.54647E+12,138801471.1,253070,452778.413,66826091.42,0
03/01/19,152.01,153.64,143.11,146.3,708091.3171,1.54656E+12,104953535.1,206600,345065.3213,51146898.62,0
04/01/19,146.3,154.8,143.54,151.97,805248.9382,1.54665E+12,120827141.5,224385,398803.8956,59878325.53,0
05/01/19,152.08,159.26,151.2,152.83,773169.1374,1.54673E+12,120238339.8,231172,383106.4946,59615248.34,0
06/01/19,152.83,157.4,147.51,153.86,627908.4737,1.54682E+12,95681339.46,204337,318359.8694,48525641.33,0
07/01/19,153.89,155.48,147.86,149.34,424765.3026,1.54691E+12,64310962.92,157568,205545.3149,31132597.06,0
08/01/19,149.29,151.65,145.2,147.6,441661.0678,1.54699E+12,65535529.76,170585,220205.8156,32665110.28,0
09/01/19,147.62,151.5,146.77,148.1,299443.563,1.54708E+12,44673066.39,125358,154466.4607,23055106.07,0
10/01/19,148.11,149.45,121,124.95,871751.7504,1.54716E+12,114437025.3,290765,432162.7858,56667564.78,0
11/01/19,124.96,127.36,120.08,124.65,545293.9837,1.54725E+12,67782816.34,197047,286390.4273,35610799.28,0
12/01/19,124.67,126.19,122,123.35,300262.134,1.54734E+12,37295866.35,122024,159060.6603,19774152.75,0
13/01/19,123.35,124.25,111.87,114.16,422561.9678,1.54742E+12,49521201.28,137005,228755.0035,26767549.32,0
14/01/19,114.17,130.05,113.94,126.95,546420.4085,1.54751E+12,66801543.31,181074,283172.0657,34555073.95,0
15/01/19,126.95,129.4,116,118.95,649020.5297,1.5476E+12,79985529.56,200989,323384.206,39784995.57,0
16/01/19,118.93,126.88,118.52,121.48,513486.6547,1.54768E+12,62314226,192912,260457.5744,31607466.01,0
17/01/19,121.49,122.99,116.8,121.54,447535.2272,1.54777E+12,53854069.21,169098,231192.403,27839121.15,0
18/01/19,121.56,121.98,117.66,119.17,235646.684,1.54786E+12,28305971.67,112833,118574.392,14246528.48,0
19/01/19,119.16,125.29,119.14,122.6,323303.793,1.54794E+12,39715159.16,117187,159926.9572,19624976.28,0
20/01/19,122.61,123.32,115.68,117.47,451792.8535,1.54803E+12,53833668.91,164941,222998.0063,26556584.79,0
21/01/19,117.56,118.5,113.61,115.63,303632.9346,1.54812E+12,35258073.43,119538,151719.159,17621439.74,0
22/01/19,115.62,119.49,111.39,117.81,359542.6387,1.5482E+12,41777737.47,134797,191477.4264,22269617.07,0
23/01/19,117.8,118.95,114.8,116.44,230247.6158,1.54829E+12,26975386.39,102993,116161.1322,13613289.98,0
24/01/19,116.4,117.15,113.61,116.39,216242.2983,1.54837E+12,25044265.75,90622,109084.2309,12638375.44,0
25/01/19,116.4,117.5,114.3,115.11,198617.0811,1.54846E+12,22977175.95,85660,98562.49082,11406338.58,0
26/01/19,115.13,118,115,115.34,146216.8282,1.54855E+12,16978386.2,68368,75224.68609,8737349.043,0
27/01/19,115.32,116.15,111.04,112.05,247369.6056,1.54863E+12,28158012.73,97152,118671.5391,13516227.61,0
28/01/19,112.04,112.87,100.91,105.5,566205.7829,1.54872E+12,60050129.39,177547,280135.354,29726784.98,0
29/01/19,105.49,106.61,102.22,104.45,319768.9135,1.54881E+12,33427469.35,129221,161610.4623,16896798.31,0
30/01/19,104.41,109.8,103.45,108.29,330968.1927,1.54889E+12,35368520.14,118866,168310.3525,17980658.81,0
31/01/19,108.29,110.61,105.46,106.44,290679.6194,1.54898E+12,31234353.52,102532,146487.2295,15737903.31,0
01/02/19,106.47,108.35,103.77,106.73,243149.8844,1.54907E+12,25791535.15,86314,120649.438,12804365.58,0
02/02/19,106.71,111.15,106.07,110.42,186908.7573,1.54915E+12,20153872.3,67351,100348.9366,10827638.07,0
03/02/19,110.41,111.11,105.82,107.36,227211.5406,1.54924E+12,24605892.29,78309,104902.6522,11357020.02,0
04/02/19,107.33,109.3,106.57,107.68,160850.1029,1.54932E+12,17312736.6,65698,83257.70317,8963437.589,0
05/02/19,107.65,108.18,106.47,107.27,159730.1886,1.54941E+12,17137008.25,68422,82850.20631,8888920.046,0
06/02/19,107.28,107.83,101.21,104.5,337204.3025,1.5495E+12,34984364.3,113955,165235.4395,17141978.43,0
07/02/19,104.49,106.18,103.82,104.48,147942.0768,1.54958E+12,15530160.65,68959,74195.91673,7790406.459,0
08/02/19,104.48,123,103.41,119.25,589950.6493,1.54967E+12,67027886.94,177364,304660.0992,34611554.24,0
09/02/19,119.32,121.99,117.64,119.19,328067.9574,1.54976E+12,39061582.39,118457,169285.1151,20160805.16,0
10/02/19,119.19,126.49,115.81,125.12,385819.0962,1.54984E+12,45929459.13,146060,202272.6436,24082781.02,0
11/02/19,125.12,125.28,119.24,120.89,389405.304,1.54993E+12,47197595.85,129000,194142.3337,23522764.79,0
12/02/19,120.88,123.89,118.18,122.41,343765.6699,1.55002E+12,41603632.81,114396,176467.1801,21367768.99,0
13/02/19,122.4,126.47,120.7,121.86,317827.3196,1.5501E+12,39073077.84,122122,160797.7368,19767987.33,0
14/02/19,121.86,124.5,120.1,120.42,297205.7874,1.55019E+12,36278326.08,101574,144929.7659,17693650.11,0
15/02/19,120.47,124.25,120.19,121.67,255296.0814,1.55028E+12,31111280.21,100464,132203.0571,16114091.28,0
16/02/19,121.66,124.99,121.54,122.67,215320.7013,1.55036E+12,26462034.61,84959,112117.9274,13779969.81,0
17/02/19,122.67,135.61,122.43,133.75,614788.6008,1.55045E+12,78958054.96,162769,293673.4394,37707750,0
18/02/19,133.77,148.3,132.42,145.69,1079830.15,1.55053E+12,152756654.6,299772,549759.9945,77775317.69,0
19/02/19,145.69,150,142.36,143.44,747968.9045,1.55062E+12,109645050.5,232384,402160.0768,58949819.49,0
20/02/19,143.45,149.52,139.6,148.44,614303.6101,1.55071E+12,89136482.37,191505,315381.0933,45774901.22,0
21/02/19,148.42,149.61,142.7,145.69,447364.4087,1.55079E+12,65199779.51,148898,224983.8522,32795328.64,0
22/02/19,145.68,148.85,143.85,147.36,366251.1854,1.55088E+12,53771600.8,129247,190056.5414,27900776.7,0
23/02/19,147.4,159.6,145.78,157.79,588183.729,1.55097E+12,89997516.92,172084,319153.5899,48851602.99,0
24/02/19,157.75,166,131.7,132.1,1260506.807,1.55105E+12,186688063.4,351943,631974.7443,93581136.39,0
25/02/19,132.1,141.55,131.89,137.87,801147.0954,1.55114E+12,110348893,243536,411499.3369,56650244.31,0
26/02/19,137.88,138.41,133.72,136.22,432944.1703,1.55123E+12,58979934.72,145787,228006.7209,31058407.08,0
27/02/19,136.22,140.29,126.84,135.02,567202.6104,1.55131E+12,76519497.91,158709,272367.4696,36764305.13,0
28/02/19,135.03,139,132.1,135.34,579327.3175,1.5514E+12,78861797.56,183737,299413.8573,40768867.79,0
01/03/19,135.32,137.95,134.9,135.32,302632.0283,1.55148E+12,41198722.58,103403,172468.8488,23485005.2,0
02/03/19,135.32,136.12,130.03,132.56,297005.2809,1.55157E+12,39467507.69,113241,155921.8693,20724567.88,0
03/03/19,132.54,134.6,128.01,130.6,222453.2859,1.55166E+12,29447917.24,86648,114067.5897,15112492.07,0
04/03/19,130.6,131.11,122.6,125.65,403947.7945,1.55174E+12,51060349.77,140132,203832.4118,25770060.65,0
05/03/19,125.68,137.84,125.19,136.72,512631.2318,1.55183E+12,67740644.33,155818,272171.7796,35984586.2,0
06/03/19,136.71,140.29,133.33,137.4,428826.8742,1.55192E+12,58701328.65,136000,218466.6791,29915836.73,0
07/03/19,137.37,140.2,135.2,136.81,307336.4931,1.552E+12,42271691.24,114687,152452.1959,20973151.21,0
08/03/19,136.82,139.34,130.62,133.52,330283.5823,1.55209E+12,44879637.39,113160,164375.4641,22347697.95,0
09/03/19,133.51,138.65,132.93,137.27,279861.1205,1.55218E+12,38220614.01,111544,146108.7778,19963551.44,0
10/03/19,137.27,137.5,134,135.37,203965.1682,1.55226E+12,27650702.38,90905,104700.4983,14196008.26,0
11/03/19,135.37,136.15,131,132.67,264587.0068,1.55235E+12,35285847.75,101371,137778.2231,18378134.45,0
12/03/19,132.67,135.3,130.77,133.57,194905.9684,1.55244E+12,25981446.1,74222,99412.59836,13253182.63,0
13/03/19,133.62,133.65,130.58,131.65,209456.0985,1.55252E+12,27670734.43,87617,105332.1637,13915012.81,0
14/03/19,131.69,135.11,128.52,132.2,258413.8187,1.55261E+12,34099414.81,99000,127625.3351,16848534.36,0
15/03/19,132.24,137.62,132.18,136.56,295832.2656,1.55269E+12,39928522.34,103920,161856.6197,21847473.09,0
16/03/19,136.6,144.47,136.51,140.92,474664.102,1.55278E+12,66878173.45,149612,241316.0894,33988833.98,0
17/03/19,140.94,141.07,137.2,138.67,252697.0815,1.55287E+12,35051209.93,88617,127490.1088,17685080.58,0
18/03/19,138.67,142.01,136.1,137.59,281718.962,1.55295E+12,39017864.92,94109,136354.7508,18886795.76,0
19/03/19,137.62,139.38,136.97,138.55,218577.4521,1.55304E+12,30175322.08,82348,109609.3211,15133834.09,0
20/03/19,138.56,139.66,136.01,139.01,222883.5175,1.55313E+12,30757997.81,83814,111862.8175,15442583.43,0
21/03/19,139.04,139.55,131.21,134.85,312531.3937,1.55321E+12,42635937.49,113797,152957.1176,20873314.59,0
22/03/19,134.85,137.2,134.29,135.98,186119.7475,1.5533E+12,25309122.73,79782,86857.86292,11807827.64,0
23/03/19,135.92,138.21,135.6,137.28,174710.4306,1.55339E+12,23922572.36,73884,89401.14291,12241766.49,0
24/03/19,137.28,137.37,134.75,136.09,198490.4512,1.55347E+12,27042322.7,82361,104851.4476,14288924.61,0
25/03/19,136.12,136.83,131.6,133.98,230880.285,1.55356E+12,31082445.59,98246,113167.3525,15241833.93,0
26/03/19,133.97,134.74,132.27,134.18,183139.1143,1.55364E+12,24490323.06,86841,97876.42094,13089415.41,0
27/03/19,134.14,140.14,133.84,139.45,317167.4533,1.55373E+12,43635238.43,119271,160680.9802,22102568.28,0
28/03/19,139.46,139.57,137.3,137.86,163185.6991,1.55382E+12,22543474.61,73225,84450.31652,11668218.28,0
29/03/19,137.85,143.6,137.62,143.25,235853.0454,1.5539E+12,33098245.96,94717,131841.4556,18506823.91,0
30/03/19,143.25,145.89,140.06,142.46,254798.7007,1.55399E+12,36382647.23,97751,129968.4338,18560580.3,0
31/03/19,142.44,142.5,140.42,141.38,142469.2117,1.55408E+12,20131931.7,65047,72121.13189,10190807.12,0
01/04/19,141.41,143.08,139.57,141.24,234310.1916,1.55416E+12,33234998.64,90705,113803.3589,16144688.88,0
02/04/19,141.24,165.6,141,163.31,906868.8586,1.55425E+12,138094679.3,289637,482112.08,73443507.92,0
03/04/19,163.26,177.81,149.23,159.96,1345344.538,1.55434E+12,225523896.2,423036,689694.1727,115677526.5,0
04/04/19,159.96,164,152.8,157.36,686080.9525,1.55442E+12,109082183.6,242989,356683.7023,56656754.55,0
05/04/19,157.33,167.83,155.94,164.77,516070.3455,1.55451E+12,84123101.33,175261,271221.4937,44191135.17,0
06/04/19,164.84,172.77,159.2,165.5,528168.333,1.5546E+12,87657058.11,163384,246862.2668,40956422.17,0
07/04/19,165.56,175.43,164.06,174.21,465507.525,1.55468E+12,78876773.3,161529,242883.452,41159550.08,0
08/04/19,174.29,185.87,170.9,178.72,873410.0729,1.55477E+12,156417981.3,272413,427707.9116,76637333.17,0
09/04/19,178.71,179.17,171.05,174.6,431986.3611,1.55485E+12,75745619.57,156659,215364.156,37760201.75,0
10/04/19,174.58,183.77,168,177.12,523943.205,1.55494E+12,93283836.59,171960,259905.5516,46278256.17,0
11/04/19,177.12,177.48,158.27,164.07,661305.3032,1.55503E+12,110201659.9,224876,324992.4605,54204202.7,0
12/04/19,164.06,166.5,158.11,163.19,316337.8782,1.55511E+12,51556919.15,124732,150876.3606,24590803.16,0
13/04/19,163.2,165.37,160.74,162.99,179237.7457,1.5552E+12,29247030.15,75202,86353.32588,14092848.8,0
14/04/19,162.99,168.11,161.2,167.23,186977.6621,1.55529E+12,30640985.06,72468,94730.83063,15525685.96,0
15/04/19,167.21,168.81,155.7,159.95,351548.9079,1.55537E+12,57215098.11,113590,172067.3202,27988295.61,0
16/04/19,159.91,166.73,159.41,165.37,240370.5044,1.55546E+12,39245823.49,82937,114539.7693,18700484.07,0
17/04/19,165.41,167.28,163.78,165.75,227841.5498,1.55555E+12,37678036.6,85475,108219.2429,17898625.69,0
18/04/19,165.75,175.2,165.04,173.33,396118.9441,1.55563E+12,68031293.23,114728,187459.4324,32180911.95,0
19/04/19,173.34,173.55,168.59,172.64,320541.7217,1.55572E+12,54991300.11,104551,164821.2907,28289263,0
20/04/19,172.66,176.97,169.87,172.88,253596.4841,1.5558E+12,43939979.02,94403,123125.9224,21340355.65,0
21/04/19,172.89,173.48,164.82,168.59,283450.4394,1.55589E+12,47781349.4,108394,143539.8705,24194584.25,0
22/04/19,168.59,172.3,167,170.52,269868.3988,1.55598E+12,45832751.06,96396,138724.4816,23564465.87,0
23/04/19,170.52,175.83,167.78,169.16,363523.3453,1.55606E+12,62784241.17,126520,173307.5955,29939794.29,0
24/04/19,169.15,169.87,159.26,164.78,426497.0415,1.55615E+12,70076178.28,154469,213010.9402,35036327.19,0
25/04/19,164.78,165.49,150.35,154.72,422657.0324,1.55624E+12,67326464.65,139927,207493.1815,33080029.97,0
26/04/19,154.7,162.56,151.4,157.95,500355.8628,1.55632E+12,78334214.87,162730,265522.612,41573088.73,0
27/04/19,157.93,166.24,156.35,159.31,215918.6384,1.55641E+12,34294278,89809,107892.4909,17154456.9,0
28/04/19,159.32,160.24,156.92,157.85,152976.3018,1.5565E+12,24304182.14,72048,75258.19531,11957085.71,0
29/04/19,157.86,159.05,152,155.11,243591.949,1.55658E+12,37892463.29,98779,112271.9257,17468433.97,0
30/04/19,155.14,162.89,155.11,161.83,305056.2465,1.55667E+12,48352308.35,109233,151942.0283,24090968.44,0
01/05/19,161.85,163.88,158.36,160.19,192517.6276,1.55676E+12,30965351.7,88509,94853.75564,15258332.58,0
02/05/19,160.2,163.48,158.5,161.81,289519.0203,1.55684E+12,46716417.01,97201,146854.4265,23699004.03,0
03/05/19,161.82,170.86,160.99,168.06,416357.5212,1.55693E+12,69185162.6,136042,207707.5196,34533057.36,0
04/05/19,168.1,171.3,159.76,163.7,312928.5835,1.55701E+12,51596174.4,115264,154550.581,25484130.14,0
05/05/19,163.71,165.36,159.18,163.05,176029.1045,1.5571E+12,28659516.79,79825,87458.50631,14243649.42,0
06/05/19,163.05,178.05,157.55,173,506528.1428,1.55719E+12,86112232.48,151543,279631.3342,47643694.02,0
07/05/19,172.98,182.76,167.89,169.18,732496.8786,1.55727E+12,129206700.1,208268,359208.7051,63321000.85,0
08/05/19,169.07,173.17,164.8,170.85,296436.2938,1.55736E+12,50312349.78,108814,143905.372,24437499.25,0
09/05/19,170.88,173.88,166.57,170.9,284663.9946,1.55745E+12,48482365.54,111190,139490.3099,23762799.57,0
10/05/19,170.96,176.7,168.46,172.91,425543.7402,1.55753E+12,73717438.65,142024,217209.9719,37614456.1,0
11/05/19,172.92,205.23,172.92,190.2,885292.3839,1.55762E+12,167180496.8,246217,460145.3743,86846859.53,0
12/05/19,190.2,204.32,181,188.11,823372.2815,1.55771E+12,157611011.7,228585,414771.2365,79418296.11,0
13/05/19,188.07,206.87,185.32,195.84,669265.4652,1.55779E+12,131102303.1,190439,345029.212,67607153.36,0
14/05/19,195.83,219.81,194.19,216.4,864211.006,1.55788E+12,179717430.3,248577,451375.9803,93947890.71,0
15/05/19,216.4,250.27,216.21,248.1,574697.2993,1.55796E+12,135054369.6,176272,300224.4861,70516284.66,0
16/05/19,248.06,279.76,241.76,264.25,1733360.894,1.55805E+12,452410350.1,553635,896705.8369,234005191.9,0
17/05/19,264.35,268.74,223.43,244.3,1529892.569,1.55814E+12,366429299.2,517016,766433.5249,183703911.7,0
18/05/19,244.31,248,230.62,233.6,673218.0998,1.55822E+12,160450040.8,236314,350733.3678,83590128.5,0
19/05/19,233.57,264,231.77,259.51,823859.0634,1.55831E+12,207383027.8,285496,427121.3295,107527272.4,0
20/05/19,259.37,259.49,238,250.37,666889.8224,1.5584E+12,165783106.1,246484,341913.4022,85002307.42,0
21/05/19,250.48,262,246.06,253.43,580249.6975,1.55848E+12,146749988.3,229662,296180.0571,74931122.16,0
22/05/19,253.35,260.18,239.63,243.64,592848.9561,1.55857E+12,149006735.6,208482,291969.9742,73414296.66,0
23/05/19,243.68,247.34,231.1,244.56,600193.8937,1.55866E+12,144051488.9,198869,309885.6243,74420906.59,0
24/05/19,244.63,254.35,241.54,248.87,447066.926,1.55874E+12,111294049.4,171482,229477.2831,57122435.77,0
25/05/19,248.84,257.33,247.22,250.22,332544.3873,1.55883E+12,83665127.84,125719,165867.0047,41743833.88,0
26/05/19,250.17,269.4,245.11,264.45,450090.2232,1.55892E+12,115089467.8,159525,228355.7787,58341623.55,0
27/05/19,264.35,279.59,260,270.53,635463.502,1.559E+12,170250734.9,246768,330156.0044,88481982.06,0
28/05/19,270.7,275.95,264.45,271.03,409443.6936,1.55909E+12,110617403.7,181468,210233.0951,56815735.94,0
29/05/19,271.08,274.04,260.05,268.83,383412.4577,1.55917E+12,102868997.4,173915,194501.8734,52207691.81,0
30/05/19,268.92,288.62,240.14,254.56,1066279.494,1.55926E+12,289930479.4,368300,538953.4748,146893725.3,0
31/05/19,254.59,268.72,245.21,267.9,602153.8724,1.55935E+12,154783065.8,253604,313715.514,80669442.72,0
01/06/19,267.9,275.5,260.68,264.33,455676.9861,1.55943E+12,121851235.8,182844,244439.949,65355188.68,0
02/06/19,264.33,273.2,263.2,268.88,301536.1506,1.55952E+12,80960737.41,138349,154397.7867,41448599.02,0
03/06/19,268.87,270,248,249.91,397360.6528,1.55961E+12,103602836.7,193998,200720.6655,52390021.79,0
04/06/19,250.02,251.67,234.39,241.39,633822.7125,1.55969E+12,154709331.3,270568,339927.9033,82990901.4,0
05/06/19,241.46,250.41,237.37,245.63,335953.3793,1.55978E+12,81839286.62,173428,178579.7021,43520932.1,0
06/06/19,245.62,250.66,235.01,248.76,297579.1473,1.55987E+12,72417630,146839,147753.2383,35979777.03,0
07/06/19,248.77,253.28,243.46,248.77,353378.6568,1.55995E+12,87644279.25,149700,194475.0152,48168225.63,0
08/06/19,248.78,250.53,240.37,243.25,188448.2775,1.56004E+12,46293916.79,108260,93452.11427,22960690.01,0
09/06/19,243.33,244.53,226.56,230.98,316931.8564,1.56012E+12,74594101.42,147025,149751.606,35315026.61,0
10/06/19,231.02,247.45,227.03,246.51,314662.5264,1.56021E+12,75090336.66,162704,164859.9714,39325235.35,0
11/06/19,246.61,247.8,236.49,244.29,237508.428,1.5603E+12,57549753.74,133083,122937.0123,29783270.31,0
12/06/19,244.36,261.87,242.2,261.15,336499.3016,1.56038E+12,84660448.57,171468,191035.6221,48123907.87,0
13/06/19,261.13,262.98,253.69,254.67,291757.2164,1.56047E+12,75447391.04,159838,142504.2592,36847759.07,0
14/06/19,254.67,264.26,251.75,262.47,327383.2824,1.56056E+12,84045849.54,175229,173197.9687,44485225.26,0
15/06/19,262.48,272.27,260.61,267.82,286594.9803,1.56064E+12,76053046.55,146902,155140.4673,41182902.21,0
16/06/19,267.78,277.06,263.31,267.73,458176.5424,1.56073E+12,123848161.5,206212,238873.0195,64581167.09,0
17/06/19,267.73,276,266.81,273.16,339277.6671,1.56082E+12,91807270.71,185899,176231.6069,47694833.2,0
18/06/19,273.14,273.58,261.45,264.66,319941.5516,1.5609E+12,85335852.93,184954,161423.0443,43079362.03,0
19/06/19,264.68,270,263.59,268.14,208375.6838,1.56099E+12,55665919.15,111358,107462.888,28711402.96,0
20/06/19,268.16,273.63,265.71,271.22,200717.7737,1.56108E+12,53998507.96,130438,101208.0586,27235688.31,0
21/06/19,271.27,295.94,271.22,294.35,519818.0691,1.56116E+12,148641528.5,240649,272679.1028,77971386.64,0
22/06/19,294.25,314.39,289.69,310.79,726254.6706,1.56125E+12,222036096.3,336414,374894.4853,114659501.4,0
23/06/19,310.7,321.7,305.58,308.52,418812.0275,1.56133E+12,131252843.5,241819,213747.9718,67011837.51,0
24/06/19,308.42,314.41,298,311.64,352791.2696,1.56142E+12,108439071.6,185588,182026.1668,56000322.43,0
25/06/19,311.65,318.99,307,318.26,345559.6505,1.56151E+12,108143161.2,183415,188753.4661,59092901.42,0
26/06/19,318.29,366.8,315.57,339.39,1008551.287,1.56159E+12,341534154.5,477973,519610.7097,175965673,0
27/06/19,339.53,347,280.01,298.35,1016826.449,1.56168E+12,315174509.7,449424,511748.6966,158858383.3,0
28/06/19,298.35,313.58,295.22,311.05,529174.4772,1.56177E+12,161838706.8,260039,279799.1401,85559731.81,0
29/06/19,310.95,324.74,295.18,317.62,425555.1626,1.56185E+12,130425514,233883,215633.3973,66117436.95,0
30/06/19,317.64,323.5,290.12,292.7,489028.5684,1.56194E+12,149527443.6,265958,236869.5152,72463463.52,0
01/07/19,292.89,303.49,280.13,295.07,489769.2742,1.56203E+12,142871936.8,247035,262574.7603,76683112.02,0
02/07/19,295.03,297.57,272.65,291.48,493772.9658,1.56211E+12,140020251.9,255019,249236.4093,70690548.15,0
03/07/19,291.47,302.89,285,301.14,370521.9664,1.5622E+12,109262202.2,203286,191658.4232,56521193.28,0
04/07/19,301.11,302.74,280.53,282.73,270791.3688,1.56228E+12,79507234.74,155911,135349.3741,39751010.08,0
05/07/19,282.86,294.89,280.78,287.47,261139.2834,1.56237E+12,75165110.7,151476,133187.7418,38346384.91,0
06/07/19,287.32,296.71,285.28,288.29,196064.6471,1.56246E+12,57137782.6,122419,102266.2141,29822059.78,0
07/07/19,288.29,309.69,284.25,304.72,246111.366,1.56254E+12,73170809.76,146592,128914.233,38323739.24,0
08/07/19,304.72,313.74,300.78,311.97,289607.3418,1.56263E+12,88890021.75,156865,155290.8788,47663542.05,0
09/07/19,311.96,318.19,302.69,307.46,309447.3493,1.56272E+12,96199378.54,183056,158621.2059,49313438.47,0
10/07/19,307.46,314.18,281.04,289.23,457080.9406,1.5628E+12,135779813.6,241966,220628.7992,65634737.79,0
11/07/19,289.23,289.23,262.12,268.63,501592.7521,1.56289E+12,136450969.6,278211,250154.9248,67985249.59,0
12/07/19,268.67,278.99,266.21,274.62,266734.5421,1.56298E+12,72743548.04,150653,133477.169,36403353.67,0
13/07/19,274.53,275.04,262.2,268.79,205959.2685,1.56306E+12,55323572.09,132115,103948.5083,27932555.74,0
14/07/19,268.8,269.74,222.81,225.85,540052.5842,1.56315E+12,130785859,260313,256989.8328,62336864.29,0
15/07/19,225.83,235.58,203.08,228.2,715991.2069,1.56324E+12,159784811.6,320571,370737.9314,82748710.03,0
16/07/19,228.2,234.5,192.25,198.88,715604.832,1.56332E+12,151473621.6,315783,350245.4211,74235131.62,0
17/07/19,198.94,219.86,191.84,210.81,694854.1013,1.56341E+12,143020072,306708,363231.9734,74755310.41,0
18/07/19,210.8,229.65,205.71,225.73,609081.4909,1.56349E+12,132637638.8,264573,315755.3322,68768554.54,0
19/07/19,225.75,226.23,212.52,220.73,371622.2187,1.56358E+12,81600507.57,178357,190528.3869,41844302.35,0
20/07/19,220.84,235.09,219.78,228.2,325393.9723,1.56367E+12,74182517.24,158590,169537.4104,38635155.02,0
21/07/19,228.25,229.66,216.99,225.38,270046.1519,1.56375E+12,60421739.05,149561,140104.1763,31348016.12,0
22/07/19,225.49,228.34,212.25,217.51,271310.4045,1.56384E+12,59602149.04,155651,135135.2111,29686484.52,0
23/07/19,217.59,219.55,208.36,212.48,317876.4824,1.56393E+12,67930201.67,169515,167094.9996,35723920.94,0
24/07/19,212.55,218.28,202,216.31,331162.6484,1.56401E+12,69281797.02,188919,171125.2467,35806472.77,0
25/07/19,216.31,225.12,215.23,219.14,280370.2963,1.5641E+12,62017449.36,167223,143500.5079,31739139.44,0
26/07/19,219.14,220,212.71,218.81,197781.9865,1.56419E+12,42839496.54,133271,98990.46002,21451386.71,0
27/07/19,218.81,223.3,203,207.3,301209.4111,1.56427E+12,63931823.16,180170,144808.2727,30764264.4,0
28/07/19,207.3,213.52,198.24,211.62,218801.1669,1.56436E+12,45414505.79,132599,112178.9283,23306098.18,0
29/07/19,211.58,215.83,206.59,210.89,226941.28,1.56444E+12,47853275.13,133256,117589.6207,24797810.03,0
30/07/19,210.84,214.36,204.4,209.58,222683.7939,1.56453E+12,46627086.48,129043,126515.0635,26492366.54,0
31/07/19,209.57,218.79,209.2,218.42,207213.5566,1.56462E+12,44416634.9,122971,112082.9249,24015279.28,0
01/08/19,218.42,219.39,210.54,216.84,186806.1884,1.5647E+12,40054998.68,116919,91849.72101,19701902.81,0
